"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0134","c0136","c0138","c0140","c0142","c0144","c0146","c0150","c0158","c0162","c0166","c0170","c0174","c0176","c0186","c0190","c0192","c0196","c0198","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0402","c0404","c0406","c0408","c0410","c0412","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_yy","strata","fr_urban","fr_size","finalwgt","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0134","ic0136","ic0138","ic0140","ic0142","ic0144","ic0146","ic0150","ic0158","ic0162","ic0166","ic0170","ic0174","ic0176","ic0186","ic0190","ic0192","ic0196","ic0198","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0532","ic0534","ic0536","ic0538","ic0560","ic0562","ic0568","ic0570","ic0572"
"667",882,1,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,4,4,1,2,2,2,1,2,2,2,1,1,2,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,4,4,4,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,21,65,65,9,3,3,94,59,47,"03282006",2006,124,"Rural","1,000 or more",81.3454207180915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"668",883,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,4,4,2,1,2,1,1,1,2,2,1,1,1,2,2,1,2,1,3,3,3,3,3,2,2,3,1,2,2,4,4,4,4,5,4,4,1,2,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,24,60,70,4,4,3,96,31,41,"03212006",2006,232,"Suburb","500 - 999",14.551441820232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669",884,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,4,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,3,3,3,3,3,2,3,3,3,3,3,4,4,5,5,5,4,4,1,2,1,1,1,2,1,1,2,-1,2,-1,1,1,1,2,1,1,1,1,2,-1,3,50,75,8,4,3,98,51,37,"",2006,122,"Suburb","300 - 499",65.9652573320666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"670",885,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,4,4,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,3,3,3,2,3,2,2,3,3,2,2,2,5,3,4,3,5,3,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,10,75,75,4,3,3,98,18,18,"05012006",2006,123,"Town","300 - 499",86.9005094172725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671",887,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,3,3,2,1,1,1,2,1,1,1,2,1,2,2,1,2,3,2,2,3,3,3,3,2,3,3,3,3,3,5,4,5,5,5,5,5,2,-1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,2,2,-1,1,1,2,-1,10,30,50,2,2,2,92,20,20,"04102006",2006,122,"Suburb","300 - 499",65.5096619462207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"672",888,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,2,2,3,3,3,2,3,2,3,3,4,4,4,2,4,3,3,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,60,50,75,7,3,2,95,100,75,"05062006",2006,344,"Rural","1,000 or more",9.09299499577143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"673",889,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,3,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,3,3,3,3,3,3,2,3,3,3,3,4,2,4,4,5,4,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,70,80,4,3,3,96,80,40,"05192006",2006,342,"Suburb","1,000 or more",7.68934941033391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674",890,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,2,3,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,2,2,3,3,2,2,2,5,4,4,4,5,4,5,2,-1,1,2,2,-1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,8,30,50,4,3,3,94,41,37,"03202006",2006,124,"Rural","300 - 499",81.4697049666418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"675",891,1,1,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,3,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,3,2,2,2,3,2,1,3,1,2,2,4,2,3,2,4,3,5,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,20,20,75,7,2,3,94,15,15,"04182006",2006,214,"Rural","Less than 300",28.1688168050332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"676",892,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,3,5,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,60,60,7,3,3,97,5,7,"05012006",2006,242,"Suburb","1,000 or more",10.3439042726108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677",893,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,4,4,4,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,3,25,4,2,2,87,200,400,"06012006",2006,342,"Suburb","1,000 or more",9.90898721869818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678",894,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,3,3,3,3,3,3,3,2,3,3,3,3,4,2,4,3,3,3,5,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,35,85,8,1,2,96,119,61,"03212006",2006,232,"Suburb","500 - 999",16.5357522871933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",896,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,5,4,5,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,40,85,4,3,3,92,267,261,"04272006",2006,342,"Suburb","1,000 or more",9.90898721869818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680",897,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,3,1,1,1,3,2,1,3,2,2,2,4,2,4,3,4,3,4,2,-1,1,2,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,12,70,65,6,2,3,96,22,16,"03272006",2006,224,"Rural","300 - 499",21.2284777710113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681",898,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,3,3,3,3,2,3,3,2,3,3,4,4,4,4,4,4,5,2,-1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,0,62,70,5,4,3,94,133,118,"04052006",2006,344,"Rural","1,000 or more",9.09299499577143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",899,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,4,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,3,3,3,3,2,3,3,2,2,2,5,4,5,4,4,4,5,1,2,1,1,1,2,1,1,2,-1,2,-1,1,2,1,1,1,1,1,1,2,-1,10,50,75,1,3,3,98,17,12,"03232006",2006,114,"Rural","Less than 300",116.169308517055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"683",901,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,4,4,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3,3,2,2,2,2,2,1,2,2,1,2,1,4,3,4,3,4,3,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,5,99,85,7,4,3,90,52,25,"04262006",2006,342,"Suburb","1,000 or more",8.34448967474485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684",903,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,4,2,4,3,4,4,4,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,20,83,80,9,4,3,94,22,40,"03272006",2006,342,"Suburb","1,000 or more",8.34448967474485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685",904,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,3,3,3,3,2,1,1,2,2,3,3,3,5,3,4,3,4,3,4,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,35,65,70,4,2,2,90,415,533,"04102006",2006,342,"Suburb","1,000 or more",9.90898721869818,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686",905,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,5,5,5,5,2,-1,1,2,2,-1,1,1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,2,70,95,3,3,3,97,9,11,"04252006",2006,112,"Suburb","Less than 300",105.094920511395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687",906,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,3,3,1,2,2,2,2,2,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-1,1,1,1,1,2,-1,10,50,50,5,2,2,96,100,96,"04182006",2006,122,"Suburb","300 - 499",65.9652573320666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688",907,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,3,2,3,2,3,3,1,3,3,3,3,3,4,4,4,4,5,4,4,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,15,76,51,6,2,2,95,75,75,"05192006",2006,342,"Suburb","1,000 or more",9.90898721869818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689",908,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,3,3,2,2,2,1,2,2,2,2,1,1,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,1,5,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,-1,1,1,1,1,2,-1,20,50,50,6,2,3,95,35,35,"03272006",2006,244,"Rural","1,000 or more",11.9408683852534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
"690",909,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,5,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,2,-1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,-1,1,2,1,1,10,40,30,8,3,3,90,10,10,"04202006",2006,314,"Rural","300 - 499",27.6894919435796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691",910,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,2,2,2,1,2,2,2,2,1,1,1,1,1,1,3,1,3,3,3,2,2,3,2,3,3,3,3,4,4,4,2,4,1,1,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,30,18,30,6,2,2,98,400,347,"04272006",2006,341,"City","1,000 or more",9.56784125081744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692",911,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,4,3,2,1,1,1,1,2,1,1,1,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,5,5,4,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,18,70,70,7,3,3,96,3,2,"03222006",2006,314,"Rural","Less than 300",27.6894919435796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693",912,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,1,2,3,2,3,3,3,3,4,3,3,2,4,2,-1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,33,72,5,3,3,93,22,431,"04042006",2006,334,"Rural","500 - 999",12.7008186027656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18
"694",913,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,4,3,1,2,2,1,2,2,2,2,1,2,1,1,1,1,3,3,3,3,2,3,3,2,2,3,2,3,3,4,3,4,4,4,3,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,5,21,25,8,2,3,88,64,54,"03202006",2006,234,"Rural","500 - 999",14.8810771339282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695",915,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,1,2,1,1,2,1,1,1,1,1,1,3,2,3,3,3,3,3,2,3,3,2,3,3,5,4,5,4,5,4,5,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,2,1,2,1,1,1,1,2,-1,0,50,90,4,3,3,90,86,86,"03222006",2006,223,"Town","300 - 499",18.6629623102189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696",916,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,4,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,2,5,1,2,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,8,78,85,4,3,3,94,130,97,"04202006",2006,341,"City","1,000 or more",8.35166384019226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697",917,1,1,1,2,2,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,1,3,1,2,2,1,3,3,3,3,3,4,2,5,4,5,4,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,8,80,80,4,3,3,87,20,10,"05252006",2006,122,"Suburb","300 - 499",65.9652573320666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698",918,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,1,2,1,2,2,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,4,5,4,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,90,95,6,2,2,98,23,12,"04242006",2006,222,"Suburb","300 - 499",18.9330406235954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"699",919,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,5,5,5,5,1,2,1,2,2,-1,1,2,1,2,2,-1,1,2,1,2,1,2,1,2,2,-1,0,10,80,0,3,3,95,5,3,"03202006",2006,214,"Rural","Less than 300",28.1688168050332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
